Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
A review of process intensified CO2 capture in RPB for sustainability and contribution to industrial net zero,https://doi.org/10.3389/fenrg.2023.1135188,2023,review,Frontiers in Energy Research,"Chetna Shukla, Poonam Mishra, Sukanta Kumar Dash",https://doi.org/10.3389/fenrg.2023.1135188,https://www.frontiersin.org/articles/10.3389/fenrg.2023.1135188/pdf,True,39,,,86,,https://openalex.org/W4365514768,OpenAlex,"Carbon dioxide (CO 2 ), a significant greenhouse gas released from power plants and industries, substantially impacts climate change; minimizing it and achieving carbon net zero is essential globally. In the direction of reducing CO 2 emissions into the atmosphere, post-combustion carbon capture from large point CO 2 emitters by chemical absorption involving the absorption of this gas in a capturing fluid is a commonly used and efficacious mechanism. Researchers have worked on the process using conventional columns. However, process intensification technology is required because of the high capital cost, the absorption column height, and the traditional columns’ low energy efficiency. Rotating packed bed (RPB) process intensification equipment has been identified as a suitable technology for enhanced carbon capture using an absorbing fluid. This article reviews and discusses recent model developments in the post-combustion CO 2 capture process intensification using rotating packed beds. In the literature, various researchers have developed steady-state mathematical models regarding mass balance and energy balance equations in gas and liquid phases using ordinary or partial differential equations. Due to the circular shape, the equations are considered in a radial direction and have been solved using a numerical approach and simulated using different software platforms, viz. MATLAB, FORTRAN, and gPROMS. A comparison of various correlations has been presented. The models predict the mole fraction of absorbed CO 2 and correspond well with the experimental results. Along with these models, an experimental data review on rotating packed bed is also included in this work.",YES,NO,NO
"Synthesis, Structural Characterization, Anticancer, Antimicrobial, Antioxidant, and Computational Assessments of Zinc(II), Iron(II), and Copper(II) Chelates Derived From Selenated Schiff Base",https://doi.org/10.1002/aoc.7712,2024,article,Applied Organometallic Chemistry,"Saad Shaaban, Khalid Tuama Abdullah, Kamal Shalabi, Tarek A. Yousef, Omar K. Al Duaij, Ghayah M. Alsulaim, Hanan A. Althikrallah, Mohamed Alaasar, Ahmed S. Al‐Janabi, Ahmed M. Abu‐Dief",https://doi.org/10.1002/aoc.7712,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aoc.7712,True,40,,,60,,https://openalex.org/W4401878033,OpenAlex,"ABSTRACT Novel selenated azomethine ligand (MSeOH) and its Zn(II), Fe(II), and Cu(II) chelates were synthesized. Their chemical structures were confirmed by molar conductivity, thermal analysis, X‐ray diffraction, IR, NMR, and MS spectroscopic techniques. The antitumor and antimicrobial properties were evaluated against various mammalian cells and pathogenic strains. Furthermore, the antioxidant activities were also assessed using DPPH and SOD bioassays. To gain a deeper understanding of the molecular structure and electronic properties of these complexes, a density functional theory (DFT) study was conducted. The parameters examined in this study provide valuable insight into the bonding, electronic properties, reactivity, and polarity of the compounds under investigation. The biological and theoretical results point to promising activities of the selenated ligand and its complexes.",NO,NO,NO
A mini review for hydrogen production routes toward carbon neutrality,https://doi.org/10.1007/s44270-024-00004-4,2025,review,Propulsion and Energy,"Teng Hu, Yajie Song, Xiao Zhang, Saisai Lin, Peng Liu, Chenghang Zheng, Xiang Gao",https://doi.org/10.1007/s44270-024-00004-4,https://link.springer.com/content/pdf/10.1007/s44270-024-00004-4.pdf,True,22,,,141,,https://openalex.org/W4406405681,OpenAlex,"Abstract Hydrogen energy is essential to establishing a sustainable and reliable energy system. The continuously growing demand for hydrogen is driven by the challenges associated with greenhouse gas emissions and resource depletion. This paper investigates and summarizes some intriguing hydrogen production processes that have evolved from laboratory stages to mature commercial applications. The analysis of techno-economic, environmental effects and investment trends of these processes are included. Currently, hydrogen is dominantly produced by methods with fossil fuels as feed. These technology processes are relatively mature and account for the majority of the world's hydrogen production, around 99%. However, these results in significant carbon emissions. Around 1400 million tons of carbon dioxide are emitted into the atmosphere. To achieve carbon neutral strategy, the hydrogen production from hydrocarbon fuels needs to become clean. Equipping carbon capture, utilization, and storage system is a promising way to reduce carbon emissions. In addition, hydrogen production schemes with zero carbon emissions like electrolytic and photocatalysis are attracting increasing attention. The survey results suggest that the price of hydrogen production associated with the addition of carbon capture equipment ranges from 1.47 to 6.04 USD/kg, which is higher than the value for the price without the additional facility (1.03–2.08 USD/kg). The introduction of carbon tax is expected to narrow the cost gap between the two. Besides, the cost of electrolysis remains expensive (6.25–12.2 USD/kg), depending on the energy source and electrolytic cell equipment. The high-pressure autothermal reforming technique coupled with carbon capture and electrolytic technique powered by renewable energy are favored by global commercial investment. Finally, key challenges and opportunities for clean hydrogen production are discussed in this paper. More attention should be paid to catalyst blockage or deactivation and the cost of carbon capture equipment for fossil fuel hydrogen production. For the new zero-carbon hydrogen production method, designing efficient, economical catalysts and electrolysis materials is essential for its large-scale application.",YES,NO,NO
An Overview of Advances in CO2 Capture Technologies,https://doi.org/10.3390/en16031413,2023,article,Energies,José Ramón Fernández,https://doi.org/10.3390/en16031413,https://www.mdpi.com/1996-1073/16/3/1413/pdf?version=1675219319,True,13,,,19,,https://openalex.org/W4319795162,OpenAlex,CO2 emissions generated by human activities reached the highest ever annual level of 36 [...],NO,NO,NO
Chemical Looping Combustion for Coupling with Efficient CO<sub>2</sub> Capture and Utilization: Stable Oxygen Carriers and Carbon Cycle,https://doi.org/10.1021/acs.iecr.4c03713,2025,article,Industrial & Engineering Chemistry Research,"Yanan Zhang, Hongjing Han, Naiping Zhu, Yu Che, Xiaodan Zhang, Yan Xue, Jitong Deng, Chunfei Wu, Haiying Wang, Yanguang Chen, Shouliang Yi",https://doi.org/10.1021/acs.iecr.4c03713,,True,20,,,139,,https://openalex.org/W4406414745,OpenAlex,"The capture of CO<sub>2</sub> with chemical looping combustion (CLC) offers a novel approach to significantly reduce carbon emissions while simultaneously utilizing captured CO<sub>2</sub> as a valuable resource by leveraging its inherent CO<sub>2</sub> separation capability. The separation of CO<sub>2</sub> in CLC technology achieves low-cost CO<sub>2</sub> capture through the utilization of highly efficient oxygen carriers (OC), enabling the coupling of CO<sub>2</sub> capture with subsequent hydrogenation reactions for high-value-added chemical production. This review comprehensively summarizes the principle of the CLC technology, the current status of OC research, and the potential for CO<sub>2</sub> capture in chemical synthesis, providing theoretical insights into the feasibility of activating and utilizing CO<sub>2</sub> within practical industrial processes. The stable OC brought about excellent properties and higher application value in the long term operation. The careful selection of a stable OC and the rational design of oxygen vacancies are the keys to enable this technology; however, further research is needed to develop a highly efficient and stable OC to optimize the CO<sub>2</sub> capture efficiency and product yields while elucidating the underlying reaction mechanisms.",NO,NO,NO
The Role of Microorganisms and Carbon-to-Nitrogen Ratios for Microbial Protein Production from Bioethanol,https://doi.org/10.1128/aem.01188-22,2022,article,Applied and Environmental Microbiology,"L. Van Peteghem, Myrsini Sakarika, Silvio Matassa, Korneel Rabaey",https://doi.org/10.1128/aem.01188-22,,True,32,https://pubmed.ncbi.nlm.nih.gov/36286523,,52,,https://openalex.org/W4307337216,OpenAlex,"With industrial agriculture increasingly challenging our ecological limits, alternative food production routes such as microbial protein (MP) production are receiving renewed interest. Among the multiple substrates so far evaluated for MP production, renewable bioethanol (EtOH) is still underexplored. Therefore, the present study investigated the cultivation of five microorganisms (2 bacteria, 3 yeasts) under carbon (C), nitrogen (N), and dual C-N-limiting conditions (molar C/N ratios of 5, 60, and 20, respectively) to evaluate the production (specific growth rate, protein and biomass yield, production cost) as well as the nutritional characteristics (protein and carbohydrate content, amino acid [AA] profile) of MP production from bioethanol. Under C-limiting conditions, all the selected microorganisms showed a favorable AA profile for human nutrition (average AA score of 1.5 or higher), with a negative correlation between protein content and growth rate. Maximal biomass yields were achieved under conditions where no extracellular acetate was produced. Cyberlindnera saturnus and Wickerhamomyces anomalus displayed remarkably high biomass yields (0.40 to 0.82 g cell dry weight [CDW]/g EtOH<sub>consumed</sub>), which was reflected in the lowest estimated biomass production costs when cultivated with a C/N ratio of 20. Finally, when the production cost was evaluated on a protein basis, Corynebacterium glutamicum grown under C-limiting conditions showed the most promising economic outlook. <b>IMPORTANCE</b> The global protein demand is rapidly increasing at rates that cannot be sustained, with projections showing 78% increased global protein needs by 2050 (361 compared to 202 million ton<sub>protein</sub>/year in 2017). In the absence of dedicated mitigation strategies, the environmental effects of our current food production system (relying on agriculture) are expected to surpass the planetary boundaries-the safe operating space for humanity-by 2050. Here, we illustrate the potential of bioethanol-renewable ethanol produced from side streams-as a main resource for the production of microbial protein, a radically different food production strategy in comparison to traditional agriculture, with the potential to be more sustainable. This study unravels the kinetic, productive, and nutritional potential for microbial protein production from bioethanol using the bacteria Methylorubrum extorquens and Corynebacterium glutamicum and the yeasts <i>Wickerhamomyces anomalus,</i> Cyberlindnera saturnus, and Metschnikowia pulcherrima, setting the scene for microbial protein production from renewable ethanol.",NO,NO,NO
Dual Functional Materials: At the Interface of Catalysis and Separations,https://doi.org/10.1021/acs.langmuir.3c03888,2024,article,Langmuir,"Rashad Ahmadov, Shane S. Michtavy, Marc D. Porosoff",https://doi.org/10.1021/acs.langmuir.3c03888,https://pubs.acs.org/doi/pdf/10.1021/acs.langmuir.3c03888,True,25,https://pubmed.ncbi.nlm.nih.gov/38468456,,43,,https://openalex.org/W4392710413,OpenAlex,"Dual functional materials (DFMs) are a promising approach to increase the energy efficiency of carbon capture and utilization by combining both steps into a single unit operation. In this Perspective, we analyze the challenges and opportunities of integrated carbon capture and utilization (ICCU) via a thermally driven process. We identify three key areas that will facilitate research progress toward industrially viable solutions: (1) selecting appropriate DFM operating conditions; (2) designing and characterizing interfacial site cooperativity for CO<sub>2</sub> adsorption and hydrogenation; and (3) establishing standards for rigorous and comprehensive data reporting.",NO,NO,NO
Reuse of CO<sub>2</sub> in energy intensive process industries,https://doi.org/10.1039/d1cc03154f,2021,review,Chemical Communications,"Siglinda Perathoner, Kevin M. Van Geem, Guy Marin, Gabriele Centi",https://doi.org/10.1039/d1cc03154f,https://pubs.rsc.org/en/content/articlepdf/2021/cc/d1cc03154f,True,45,https://pubmed.ncbi.nlm.nih.gov/34596636,,61,,https://openalex.org/W3189219724,OpenAlex,"Closing the carbon cycle and enabling a carbon circular economy in energy intensive industries (iron and steel, cement, refineries, petrochemistry and fertilizers) are topics of increasing interest to meet the demanding target of defossilizing the production. The focus of this perspective contribution is on CO<sub>2</sub> reuse technologies in this context. While this is a topic with abundant literature, the analysis of applying CO<sub>2</sub> reuse technologies evidences the need to go beyond those receiving most of the attention today, such as conversion of CO<sub>2</sub> to methanol. Depending on the specific context, different scenarios are expected. Some examples illustrating the search for novel solutions are provided, such as those starting from the efficient conversion of CO<sub>2</sub> to CO. Once CO is produced from CO<sub>2</sub> many bio-chemical and catalytic conversion routes open up next to direct uses of CO in the steel and chemical sector.",NO,NO,NO
Structural basis of early translocation events on the ribosome,https://doi.org/10.1038/s41586-021-03713-x,2021,article,Nature,"Emily J. Rundlet, Mikael Holm, Magdalena Schacherl, S. Kundhavai Natchiar, Russ B. Altman, C.M.T. Spahn, Alexander Myasnikov, Scott C. Blanchard",https://doi.org/10.1038/s41586-021-03713-x,https://www.nature.com/articles/s41586-021-03713-x.pdf,True,101,https://pubmed.ncbi.nlm.nih.gov/34234344,,76,,https://openalex.org/W3179531496,OpenAlex,"Peptide-chain elongation during protein synthesis entails sequential aminoacyl-tRNA selection and translocation reactions that proceed rapidly (2-20 per second) and with a low error rate (around 10<sup>-3</sup> to 10<sup>-5</sup> at each step) over thousands of cycles<sup>1</sup>. The cadence and fidelity of ribosome transit through mRNA templates in discrete codon increments is a paradigm for movement in biological systems that must hold for diverse mRNA and tRNA substrates across domains of life. Here we use single-molecule fluorescence methods to guide the capture of structures of early translocation events on the bacterial ribosome. Our findings reveal that the bacterial GTPase elongation factor G specifically engages spontaneously achieved ribosome conformations while in an active, GTP-bound conformation to unlock and initiate peptidyl-tRNA translocation. These findings suggest that processes intrinsic to the pre-translocation ribosome complex can regulate the rate of protein synthesis, and that energy expenditure is used later in the translocation mechanism than previously proposed.",NO,NO,NO
"A Comprehensive Review of CO2 Mineral Sequestration Methods Using Coal Fly Ash for Carbon Capture, Utilisation, and Storage (CCUS) Technology",https://doi.org/10.3390/en17225605,2024,review,Energies,A. Uliasz–Bocheńczyk,https://doi.org/10.3390/en17225605,https://www.mdpi.com/1996-1073/17/22/5605/pdf?version=1731140742,True,16,,,96,,https://openalex.org/W4404241419,OpenAlex,"CO2 emissions from fossil fuel combustion are the main source of anthropogenic greenhouse gases (GHGs). A method of reducing CO2 emissions is CCUS (carbon capture, utilisation, and storage) technology. One part of CCUS technology involves mineral sequestration as its final stage, utilisation, which can be carried out using natural raw materials or waste. This is a particularly interesting option for power and CHP plants that use coal as their primary fuel. Combustion processes produce fly ash as a waste by-product, which has a high potential for CO2 sequestration. Calcium fly ash from lignite combustion and fly ash from fluidised bed boilers have particularly high potential due to their high CaO content. Fly ash can be used in the mineral sequestration of CO2 via direct and indirect carbonation. Both methods use CO2 and flue gases. Studies conducted so far have analysed the influence of factors such as temperature, pressure, and the liquid-to-solid (L/S) ratio on the carbonation process, which have shown different effects depending on the ash used and the form of the process. Due to the large differences found in the properties of fly ash, related primarily to the type of fuel and boiler used, the process of mineral CO2 sequestration requires much research into its feasibility on an industrial scale. However, the method is promising for industrial applications due to the possibility of reducing CO2 emissions and, at the same time, recovering waste.",YES,NO,NO
"Amine oxidase, copper containing 3 exerts anti‑mesenchymal transformation and enhances CD4<sup>+</sup> T‑cell recruitment to prolong survival in lung cancer",https://doi.org/10.3892/or.2021.8154,2021,article,Oncology Reports,"Chao‐Yuan Chang, Kuan‐Li Wu, Yung-Yun Chang, Pei-Hsun Tsai, Jen‐Yu Hung, Wei‐An Chang, Shu‐Fang Jian, Yung‐Chi Huang, Inn‐Wen Chong, Ying-Ming Tsai, Ya‐Ling Hsu",https://doi.org/10.3892/or.2021.8154,https://www.spandidos-publications.com/10.3892/or.2021.8154/download,True,16,https://pubmed.ncbi.nlm.nih.gov/34318901,,54,,https://openalex.org/W3185230090,OpenAlex,"Lung cancer remains notorious for its poor prognosis. Despite the advent of tyrosine kinase inhibitors and immune checkpoint inhibitors, the probability of curing the disease in lung cancer patients remains low. Novel mechanisms and treatment strategies are needed to provide hope to patients. Advanced strategies of next generation sequencing (NGS) and bioinformatics were used to analyze normal and lung cancer tissues from lung cancer patients. Amine oxidases have been linked to leukocyte migration and tumorigenesis. However, the roles of amine oxidases in lung cancer are not well‑understood. Our results indicated that amine oxidase, copper containing 3 (AOC3) was significantly decreased in the tumor tissue compared with the normal tissue, at both the mRNA and protein level, in the included lung cancer patients and public databases. Lower expression of AOC3 conferred a poorer survival probability across the different cohorts. Epigenetic silencing of AOC3 via miR‑3691‑5p caused tumor promotion and progression by increasing migration and epithelial‑mesenchymal transition (EMT). Furthermore, knockdown of AOC3 caused less CD4<sup>+</sup> T‑cell attachment onto lung cancer cells and reduced transendothelial migration <i>in vitro</i>, as well as reducing CD4<sup>+</sup> T‑cell trafficking to the lung <i>in vivo</i>. In conclusion, the present study revealed that downregulation of AOC3 mediated lung cancer promotion and progression, as well as decrease of immune cell recruitment. This novel finding could expand our understanding of the dysregulation of the tumor immune microenvironment and could help to develop a novel strategy for the treatment of lung cancer.",NO,NO,NO
From sugars to aliphatic amines: as sweet as it sounds? Production and applications of bio-based aliphatic amines,https://doi.org/10.1039/d4cs00244j,2024,review,Chemical Society Reviews,"Benjamin Vermeeren, Sofie Van Praet, Wouter Arts, Thomas Narmon, Zhang Ying-tuan, Cheng Zhou, Hans Steenackers, Bert F. Sels",https://doi.org/10.1039/d4cs00244j,https://pubs.rsc.org/en/content/articlepdf/2024/cs/d4cs00244j,True,16,https://pubmed.ncbi.nlm.nih.gov/39365265,,301,,https://openalex.org/W4403130341,OpenAlex,"Aliphatic amines encompass a diverse group of amines that include alkylamines, alkyl polyamines, alkanolamines and aliphatic heterocyclic amines. Their structural diversity and distinctive characteristics position them as indispensable components across multiple industrial domains, ranging from chemistry and technology to agriculture and medicine. Currently, the industrial production of aliphatic amines is facing pressing sustainability, health and safety issues which all arise due to the strong dependency on fossil feedstock. Interestingly, these issues can be fundamentally resolved by shifting toward biomass as the feedstock. In this regard, cellulose and hemicellulose, the carbohydrate fraction of lignocellulose, emerge as promising feedstock for the production of aliphatic amines as they are available in abundance, safe to use and their aliphatic backbone is susceptible to chemical transformations. Consequently, the academic interest in bio-based aliphatic amines <i>via</i> the catalytic reductive amination of (hemi)cellulose-derived substrates has systematically increased over the past years. From an industrial perspective, however, the production of bio-based aliphatic amines will only be the middle part of a larger, ideally circular, value chain. This value chain additionally includes, as the first part, the refinery of the biomass feedstock to suitable substrates and, as the final part, the implementation of these aliphatic amines in various applications. Each part of the bio-based aliphatic amine value chain will be covered in this Review. Applying a holistic perspective enables one to acknowledge the requirements and limitations of each part and to efficiently spot and potentially bridge knowledge gaps between the different parts.",NO,NO,NO
Cost-Effective Locations for Producing Fuels and Chemicals from Carbon Dioxide and Low-Carbon Hydrogen in the Future,https://doi.org/10.1021/acs.iecr.4c01287,2024,article,Industrial & Engineering Chemistry Research,"Leo Allgoewer, Viola Becattini, Anthony Patt, Paul Grandjean, Jan F. Wiegner, Matteo Gazzani, Christian Moretti",https://doi.org/10.1021/acs.iecr.4c01287,,True,14,,,111,,https://openalex.org/W4401073351,OpenAlex,"This study investigates the cost and climate change mitigation potentials of fuels and chemicals from CO2 and low-carbon hydrogen produced in four sites with favorable conditions for renewable energy generation, located in Iceland, The Netherlands, Spain, and Chile. We investigate eight different chemicals, i.e., Fischer–Tropsch fuels, methanol, methane, dimethyl ether, ammonia, urea, olefins, and aromatics, considering two temporal horizons, i.e., the near future (by 2035) and the long-term future (post-2035). For hydrogen production, we explore alkaline water electrolysis, proton exchange membranes, and solid oxide electrolyzer cells. As carbon feedstock, we focus on CO2 produced via low-temperature solid adsorption direct air capture (LT DAC). Additionally, we investigate CO2 from high-temperature aqueous absorption DAC and point-source capture. We find that optimal renewable energy sites like the ones considered in this study have the potential to offer competitive costs for carbon capture and utilization (CCU) processes. These routes, when compared to the current price of their fossil-based counterparts, could achieve long-term future cost ratios ranging from 1 to 6.5 times, with a cost per ton of CO2eq avoided estimated between 150 and 750 €/t. In conclusion, this research provides valuable insights into the techno-economic feasibility of relying on fuels and chemicals via CCU processes as an energy policy strategy.",NO,NO,NO
Review and analysis of porous adsorbents for effective CO2 capture,https://doi.org/10.1016/j.rser.2025.115589,2025,article,Renewable and Sustainable Energy Reviews,"Sahar Foorginezhad, Fredrik Weiland, Yifeng Chen, Shahid Hussain, Xiaoyan Ji",https://doi.org/10.1016/j.rser.2025.115589,,True,37,,,762,,https://openalex.org/W4408493023,OpenAlex,"The escalating global concern about the expansion of CO2 emissions and its profound consequences on climate change underscores the critical need for robust CO2 capture materials. The core objective of this review was to conduct a comprehensive survey of recent advancements in CO2 capture, with a focus on porous materials, including metal-organic frameworks, zeolitic imidazolate frameworks, zeolites, metal oxides/metalloids, porous polymers, derived carbons, and (biochar, sludge, ash), as documented in the reported studies from 2017 onwards. By considering the CO2 adsorption capacity as the most important property, an up-to-date database of CO2 capture capacities in various porous adsorbents was provided, and other properties, such as selectivity, surface area, pore size/volume, recyclability, etc., for the promising adsorbents were further discussed. Furthermore, the issues on the mechanism, commercial viability (adsorbents cost and upscaling), environmental concerns and future directions (3D printing, artificial intelligence) were discussed. This review serves as an invaluable resource, guiding future investigations in this field and contributing to ongoing efforts to mitigate CO2 emissions.",YES,NO,NO
Bio-methanol with negative CO2 emissions from residual forestry biomass gasification: Modelling and techno-economic assessment of different process configurations,https://doi.org/10.1016/j.biombioe.2024.107315,2024,article,Biomass and Bioenergy,"Giorgia Lombardelli, Roberto Scaccabarozzi, Antonio Conversano, Manuele Gatti",https://doi.org/10.1016/j.biombioe.2024.107315,,True,26,,,58,,https://openalex.org/W4401633528,OpenAlex,"The paper presents a techno-economic comparison among five alternative process configurations for bio-methanol production from the gasification of residual forestry biomass. Process design and simulations are performed in Aspen Plus for mass and energy balance calculation, followed by preliminary sizing and economic analysis. Process schemes include a gasification island (state-of-the-art low-pressure gasification compared against a high-pressure gasifier) with syngas conditioning and compression, heat recovery, syngas composition adjustment (by CO 2 capture or addition of hydrogen produced by electrolysis), methanol synthesis and purification and a heat recovery cycle for power generation. CO 2 capture is performed with conventional chemical absorption in the benchmark cases, while low-temperature partial condensation of CO 2 is modeled in the advanced scenario. Methanol output is 14–15 kt/y in the CO 2 capture cases and 36 kt/y in the H 2 addition option. Configurations with a pressurized gasifier and phase-change-based CO 2 separation are the most efficient ones, with a primary energy efficiency of 50 % and a Levelized Cost of Methanol (LCOM) of 700 €/t MeOH . In comparison, LCOM increases to 730 €/t MeOH in the case with conventional capture or between 792 €/t MeOH and 831 €/t MeOH (depending on the CCS technology) if the gasification pressure is conservatively reduced to 2.5 bar. In the H 2 addition scenario, LCOM increases to 821 €/t MeOH due to the significant impact of the electricity consumption for H 2 production, (only partly compensated by the increased methanol production). Scenarios with CO 2 capture feature negative CO 2 emissions, in the range −1.64 to −1.84 t CO2eq /t MeOH , as a result of the capture and storage of biogenic CO 2 (BECCS approach). • Study of 5 bio-methanol configurations with CO 2 Capture and Storage or H 2 addition. • Process design and simulation of high- and low-P biomass gasification to methanol. • Partial liquefaction CO 2 capture and benchmarking against chemical absorption. • Minimum Levelized Cost of MeOH (700 €/t) for high-P gasifier and low-T CO 2 removal. • Negative net fossil CO 2 emissions of biomass-to-MeOH process due to BECCS.",NO,NO,NO
Electrochemical CO2 capture can finally compete with amine-based capture,https://doi.org/10.1016/j.joule.2023.10.018,2023,article,Joule,"David A. Vermaas, Ruud Kortlever",https://doi.org/10.1016/j.joule.2023.10.018,https://repository.tudelft.nl/file/File_a59c7b76-4adc-4951-bc0c-2fef9087d260,True,12,,,8,,https://openalex.org/W4388706637,OpenAlex,,NO,NO,NO
Direct oxygen-containing simulated flue gas electrolysis over amine-confined Ag catalyst in a flow cell,https://doi.org/10.1016/j.checat.2024.100923,2024,article,Chem Catalysis,"Ji Wei Sun, Tingting Yu, Haoran Wu, Minghui Zhu, Aiping Chen, Cheng Lian, Hua Gui Yang, Peng Fei Liu",https://doi.org/10.1016/j.checat.2024.100923,http://www.cell.com/article/S2667109324000393/pdf,True,10,,,50,,https://openalex.org/W4391994943,OpenAlex,,NO,NO,NO
"Progress in Large‐Scale Carbon Capture Deployment: Status, Challenges, and Prospects",https://doi.org/10.1002/adsu.202400626,2025,article,Advanced Sustainable Systems,"Hamid Zentou, Abdullah A. AlZahrani, Omar Behar, Ali H. Tayeb, Mahmoud M. Abdelnaby",https://doi.org/10.1002/adsu.202400626,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adsu.202400626,True,16,,,62,,https://openalex.org/W4407584077,OpenAlex,"Abstract The climate math is clear: carbon capture and storage (CCUS) is an essential climate mitigation technology, without which achieving net‐zero emission targets will be virtually impossible. This requires periodic assessment and continuous improvement of the technology from various perspectives. This short review highlights the current state of CCUS deployment, recent achievements, and associated challenges. CCUS project pipeline is at an all‐time high in terms of both the number of facilities and carbon dioxide capture capacity. Currently, 47 operational CCUS projects have an annual CO 2 capture capacity of 50.5 Mt CO 2 /year. The total project pipeline capacity is expected to reach 600 Mt CO 2 /year. The natural gas sector is the major contributor, accounting for more than 65% of the total carbon capture capacity. While significant progress is made in recent years, particularly in North America and Europe, CCUS deployment faces several significant challenges that are multifaceted, encompassing technical, economic, regulatory, and social dimensions. Policymakers, industry leaders, investors, and the general public are increasingly feeling the urgency to address climate change, accelerating many mitigation efforts, including CCUS deployment, in leading regions globally. However, to meet climate change mitigation targets, global investment in CCUS deployment must grow even faster this decade.",NO,NO,NO
On the role of system integration of carbon capture and mineralization in achieving net-negative emissions in industrial sectors,https://doi.org/10.1039/d3ee01803b,2023,article,Energy & Environmental Science,"Rafael Castro-Amoedo, Julia Granacher, Mouhannad Abou Daher, François Maréchal",https://doi.org/10.1039/d3ee01803b,https://pubs.rsc.org/en/content/articlepdf/2023/ee/d3ee01803b,True,33,,,71,,https://openalex.org/W4383111505,OpenAlex,"Carbon capture and storage is acknowledged as a valuable technology for reducing industrial emissions. Its integration into industrial sectors, benefiting from multiple symbiosis, proved consequential from an economic and environmental perspective.",NO,NO,NO
Recent Advances of Carbon Capture in Metal–Organic Frameworks: A Comprehensive Review,https://doi.org/10.1002/smll.202402783,2024,review,Small,"Wenliang Li, Shuai Qi, Jiamei Yu",https://doi.org/10.1002/smll.202402783,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202402783,True,44,https://pubmed.ncbi.nlm.nih.gov/39115100,,361,,https://openalex.org/W4401428625,OpenAlex,"The excessive emission of greenhouse gases, which leads to global warming and alarms the world, has triggered a global campaign for carbon neutrality. Carbon capture and sequestration (CCS) technology has aroused wide research interest as a versatile emission mitigation technology. Metal-organic frameworks (MOFs), as a new class of high-performance adsorbents, hold great potential for CO<sub>2</sub> capture from large point sources and ambient air due to their ultra-high specific surface area as well as pore structure. In recent years, MOFs have made great progress in the field of CO<sub>2</sub> capture and separation, and have published a number of important results, which have greatly promoted the development of MOF materials for practical carbon capture applications. This review summarizes the most recent advanced research on MOF materials for carbon capture in various application scenarios over the past six years. The strategies for enhancing CO<sub>2</sub> selective adsorption and separation of MOFs are described in detail, along with the development of MOF-based composites. Moreover, this review also systematically summarizes the highly concerned issues of MOF materials in practical applications of carbon capture. Finally, future research on CO<sub>2</sub> capture by MOF materials is prospected.",YES,NO,NO
Chemical-Assisted CO2 Water-Alternating-Gas Injection for Enhanced Sweep Efficiency in CO2-EOR,https://doi.org/10.3390/molecules29163978,2024,review,Molecules,"Pengwei Fang, Qun Zhang, Can Zhou, Zhengming Yang, Hongwei Yu, Meng Du, Xinliang Chen, Yuxuan Song, Sicai Wang, Yuan Gao, Zhuoying Dou, Meiwen Cao",https://doi.org/10.3390/molecules29163978,https://www.mdpi.com/1420-3049/29/16/3978/pdf?version=1724336824,True,40,https://pubmed.ncbi.nlm.nih.gov/39203055,,126,,https://openalex.org/W4401759048,OpenAlex,"CO<sub>2</sub>-enhanced oil recovery (CO<sub>2</sub>-EOR) is a crucial method for CO<sub>2</sub> utilization and sequestration, representing an important zero-carbon or even negative-carbon emission reduction technology. However, the low viscosity of CO<sub>2</sub> and reservoir heterogeneity often result in early gas breakthrough, significantly reducing CO<sub>2</sub> utilization and sequestration efficiency. A water-alternating-gas (WAG) injection is a technique for mitigating gas breakthrough and viscous fingering in CO<sub>2</sub>-EOR. However, it encounters challenges related to insufficient mobility control in highly heterogeneous and fractured reservoirs, resulting in gas channeling and low sweep efficiency. Despite the extensive application and research of a WAG injection in oil and gas reservoirs, the most recent comprehensive review dates back to 2018, which focuses on the mechanisms of EOR using conventional WAG. Herein, we give an updated and comprehensive review to incorporate the latest advancements in CO<sub>2</sub>-WAG flooding techniques for enhanced sweep efficiency, which includes the theory, applications, fluid displacement mechanisms, and control strategies of a CO<sub>2</sub>-WAG injection. It addresses common challenges, operational issues, and remedial measures in WAG projects by covering studies from experiments, simulations, and pore-scale modeling. This review aims to provide guidance and serve as a reference for the application and research advancement of CO<sub>2</sub>-EOR techniques in heterogeneous and fractured reservoirs.",NO,NO,NO
