Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
"Enhanced Gas Adsorption in HKUST-1@Chitosan Aerogels, Cryogels, and Xerogels: An Evaluation Study",https://doi.org/10.1021/acsami.3c10408,2023,article,ACS Applied Materials & Interfaces,"Nisrine Hammi, Mickaële Bonneau, Abdelkrim El Kadib, Susumu Kitagawa, Thierry Loiseau, Christophe Volkringer, Sébastien Royer, Jérémy Dhainaut",https://doi.org/10.1021/acsami.3c10408,https://hal.univ-lille.fr/hal-04279250v1/document,True,23,https://pubmed.ncbi.nlm.nih.gov/37934853,,53,,https://openalex.org/W4388452078,OpenAlex,"This study investigates the use of chitosan hydrogel microspheres as a template for growing an extended network of MOF-type HKUST-1. Different drying methods (supercritical CO<sub>2</sub>, freeze-drying, and vacuum drying) were used to generate three-dimensional polysaccharide nanofibrils embedding MOF nanoclusters. The resulting HKUST-1@Chitosan beads exhibit uniform and stable loadings of HKUST-1 and were used for the adsorption of CO<sub>2</sub>, CH<sub>4</sub>, Xe, and Kr. The maximum adsorption capacity of CO<sub>2</sub> was found to be 1.98 mmol·g<sup>-1</sup> at 298 K and 1 bar, which is significantly higher than those of most MOF-based composite materials. Based on Henry's constants, thus-prepared HKUST-1@CS beads also exhibit fair selectivity for CO<sub>2</sub> over CH<sub>4</sub> and Xe over Kr, making them promising candidates for capture and separation applications.",NO,NO,NO
"Towards high-quality petrochemical feedstocks from mixed plastic packaging waste via advanced recycling: The past, present and future",https://doi.org/10.1016/j.fuproc.2022.107474,2022,article,Fuel Processing Technology,"Marvin Kusenberg, Andreas Eschenbacher, Laurens Delva, Steven De Meester, Evangelos Delikonstantis, Georgios D. Stefanidis, Kim Ragaert, Kevin M. Van Geem",https://doi.org/10.1016/j.fuproc.2022.107474,https://ars.els-cdn.com/content/image/1-s2.0-S0378382022003149-ga1_lrg.jpg,True,107,,,289,,https://openalex.org/W4294795247,OpenAlex,,NO,NO,NO
Design and analysis of cryogenic CO<sub>2</sub> separation from a CO<sub>2</sub>‐rich mixture,https://doi.org/10.1002/ese3.1448,2023,article,Energy Science & Engineering,"Mingzhen Lin, Yilong Zhang, Guanghong Yan, Pengpeng Yu, Shiwen Duan, Hongfu Chen, Juanjuan Han",https://doi.org/10.1002/ese3.1448,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ese3.1448,True,11,,,26,,https://openalex.org/W4360859689,OpenAlex,"Abstract In this study, we designed and optimized the main process for CO 2 cryogenic separation and purification as well as the auxiliary process of refrigeration with ammonia, both these processes are modeled using Aspen HYSYS V11. The energy‐saving potential and greenhouse gas emission reduction potential of the process flow were analyzed using the Aspen Energy Analyzer V11. The effects of the plant inlet pressure, cooling temperature, tower pressure, and number of stages on two key parameters (energy consumption per unit of product and CO 2 recovery rate) were studied in detail. Simultaneously, the appropriate design parameters of the plant were obtained, and the reason for the variation law was analyzed. Finally, grey relational analysis was used to explore the correlation between the influence factors and key parameters, indicating that the number of stages has the largest impact on the CO 2 recovery rate and the energy consumption per unit of product, whereas tower pressure and cooling temperature have the least impact on the CO 2 recovery rate and energy consumption per unit of product, respectively.",NO,NO,NO
Handling heat‐stable salts in post‐combustion CO<sub>2</sub> capture: A detailed survey,https://doi.org/10.1002/ghg.2242,2023,article,Greenhouse Gases Science and Technology,"Wilfred Emori, Inime Ime Udoh, Okpo O. Ekerenam, Alexander I. Ikeuba, Ini‐Ibehe Nabuk Etim, Chigoziri N. Njoku, Enobong Felix Daniel, Demian I. Njoku, Paul C. Uzoma, Sharafadeen Kunle Kolawole, Olajire S. Olanrele",https://doi.org/10.1002/ghg.2242,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ghg.2242,True,13,,,157,,https://openalex.org/W4386640630,OpenAlex,"Abstract The generation of heat‐stable salts (HSSs) in alkanolamine solutions for CO 2 capture processes, which is adapted for power plant technologies, exists irrespective of the class of amine solution used for the capture process. Their presence do not only trigger decrements in the CO 2 absorption capacities of the solvents and contribute to further alkanolamine degradation, but also result in foaming and loss of solvents, which impacts system economics and threatens the environment. HSSs also promote the corrosiveness of the metallic structures of capture systems by lowering the pH and increasing the conductivity of the absorbent solutions. Overall, these effects substantially subvert the reliability and integrity of CO 2 capture units. This survey affords sufficient background on the existence of HSSs by unraveling the flow process in a typical alkanolamine‐based CO 2 capture unit with respect to their formation points and potential threats. Furthermore, the major HSSs removal and alkanolamine reclamation methodologies (electrodialysis, distillation, ion exchange, electromagnetic separation, and solvent extraction) were comprehensively explored. We believe that this review paper will benefit researchers across disciplines as we continue to explore new and complex solvent formulations to minimize the cost of CO 2 capture while maximizing efficiency. © 2023 Society of Chemical Industry and John Wiley &amp; Sons, Ltd.",NO,NO,NO
Review of the adsorbents/catalysts for the removal of sulfur compounds from natural gas,https://doi.org/10.1016/j.jgsce.2023.205004,2023,article,Gas Science and Engineering,"Percival Soni Castro, Gerson Martinez Zuniga, William E. Holmes, Prashanth Buchireddy, Daniel Dianchen Gang, Emmanuel Revellame, Mark E. Zappi, Rafael Hernández",https://doi.org/10.1016/j.jgsce.2023.205004,https://www.osti.gov/servlets/purl/2424796,True,21,,,124,,https://openalex.org/W4376126033,OpenAlex,,YES,NO,NO
A comparative investigation of the effect of gas type on foam strength and flow behavior in tight carbonates,https://doi.org/10.1016/j.ces.2023.118798,2023,article,Chemical Engineering Science,"Alvinda Sri Hanamertani, Soheil Saraji, Mohammad Piri",https://doi.org/10.1016/j.ces.2023.118798,https://www.osti.gov/servlets/purl/2418205,True,23,,,124,,https://openalex.org/W4367316522,OpenAlex,,NO,NO,NO
Impact of thermodynamics and kinetics on the carbon capture performance of the amine-based CO2 capture system,https://doi.org/10.1007/s11356-024-33792-y,2024,article,Environmental Science and Pollution Research,"Türkan Kopaç, Yaşar Demi̇rel",https://doi.org/10.1007/s11356-024-33792-y,https://link.springer.com/content/pdf/10.1007/s11356-024-33792-y.pdf,True,20,https://pubmed.ncbi.nlm.nih.gov/38816632,,109,,https://openalex.org/W4399248723,OpenAlex,"Solvent-based CO<sub>2</sub> capture is a commonly employed post-combustion technique in processes involving absorber-stripper columns. This study focused on computer simulations with equilibrium- and rate-based modeling of CO<sub>2</sub> capture using the amine solvents 2-amino-2-methyl-1-propanol (AMP), diethanolamine (DEA), and methyl diethanolamine (MDEA) and thermodynamic methods involving electrolyte NRTL models. The objective of this study was to understand the impacts of rate-based modeling, the type of amine, and thermodynamic methods on carbon capture. Within this study, the amine-based CO<sub>2</sub> capture process from coal-power plant flue gas was studied using Aspen Plus modeling. Simulations were also conducted to determine the impact of thermodynamics and kinetics on the CO<sub>2</sub> capture performance of the system. The results were analyzed on the basis of captured CO<sub>2</sub> according to the solvents and models. The equilibrium approach was mostly invalid because of the oversimplified ideal stage assumptions through the column. The lowest carbon capture capacity was obtained with MDEA, while DEA yielded the best results. A sensitivity analysis with rate-based modeling showed the significant impact of the inlet CO<sub>2</sub> composition. The amine-based CO<sub>2</sub> capture process simulation included solution chemistry, electrolyte thermodynamics, rigorous transport property modeling, reaction kinetics, and rate-based multistage simulation, which could be applicable to different solvent systems.",NO,NO,NO
Convergent synergy of carbon capture within the circular economy paradigm: a nexus for realizing multifaceted sustainable development goals,https://doi.org/10.1007/s44246-024-00178-1,2025,article,Carbon Research,"Pratibha Gautam, Darshan Salunke, Divya Lad, Arun Gautam",https://doi.org/10.1007/s44246-024-00178-1,https://link.springer.com/content/pdf/10.1007/s44246-024-00178-1.pdf,True,31,,,57,,https://openalex.org/W4406087135,OpenAlex,"Abstract Carbon capture and storage (CCS) is an advanced technological solution that captures carbon dioxide (CO 2 ) emissions from sources such as power plants and industrial facilities, storing them underground to prevent atmospheric release and mitigate climate change. Despite its potential to significantly reduce greenhouse gas emissions, CCS faces challenges like high costs and environmental concerns. Simultaneously, the circular economy model offers a transformative approach by minimizing waste and maximizing resource efficiency through strategies like recycling, reusing, and redesigning products for extended lifecycles. Integrating CCS within the circular economy framework presents a unique opportunity to enhance sustainability by repurposing captured CO 2 for applications in chemical production, fertilizers, and other industrial processes, thereby aligning with circular principles of resource optimization. This synergy not only reduces carbon footprints but also supports Sustainable Development Goals by addressing economic, environmental, and social challenges. Furthermore, the combined approach can create socio-economic benefits, such as generating new green jobs and fostering a more resilient and sustainable future. This paper explores the integration of CCS with the circular economy, demonstrating how these combined initiatives contribute to a balanced relationship with the environment and promote a holistic pathway toward achieving sustainable development goals. Graphical Abstract",NO,NO,NO
Ex Situ Carbon Mineralization for CO2 Capture Using Industrial Alkaline Wastes—Optimization and Future Prospects: A Review,https://doi.org/10.3390/cleantechnol7020044,2025,review,Clean Technologies,"Hamideh Hamedi, Giovanna Gonzales‐Calienes, Jalil Shadbahr",https://doi.org/10.3390/cleantechnol7020044,https://www.mdpi.com/2571-8797/7/2/44/pdf?version=1748689771,True,17,,,248,,https://openalex.org/W4410955322,OpenAlex,"Carbon mineralization has attracted great interest as a promising strategy to achieve a decarbonized pathway by 2050. Despite the significant environmental and economic promise associated with using industrial solid waste for carbon mineralization, the scale-up application of this approach is limited due to its low reactivity and relatively high cost. A clear understanding of the detailed mechanisms governing various carbonation techniques is needed to achieve high CO2 conversion efficiency. This review can provide valuable insight into carbon mineralization pathways, advantages and challenges, and potential feedstocks. Factors affecting reaction kinetics, and thereby carbonation efficiency, are also discussed. Then, we focus on the research progress of the most representative industrial solid wastes for CO2 mineralization, process conditions, and their carbonation potential. Lastly, a market analysis of the precipitated carbonate products is provided to assess economic feasibility for practical applications.",YES,NO,NO
Sequential polymer infusion into solid substrates (SPISS): Impact of processing on sorbent CO2 adsorption properties,https://doi.org/10.1016/j.seppur.2022.121042,2022,article,Separation and Purification Technology,"Cornelia Rosu, Pavithra Narayanan, Johannes Leisen, Christopher W. Jones",https://doi.org/10.1016/j.seppur.2022.121042,https://www.osti.gov/servlets/purl/1977642,True,10,,,58,,https://openalex.org/W4224911362,OpenAlex,,NO,NO,NO
Oxyfuel Combustion of a Model MSW—An Experimental Study,https://doi.org/10.3390/en14175297,2021,article,Energies,"Michaël Becidan, Mario Ditaranto, Per Carlsson, Jørn Bakken, Maria N. P. Olsen, Johnny Stuen",https://doi.org/10.3390/en14175297,https://www.mdpi.com/1996-1073/14/17/5297/pdf?version=1629973670,True,19,,,12,,https://openalex.org/W3195778916,OpenAlex,"The oxyfuel combustion of a model MSW (municipal solid waste) under various conditions was carried out in a lab-scale reactor. The aim was to study the behavior of MSW and identify challenges and opportunities associated with the development of this technology in the context of integration with CCS (carbon capture and storage). The experimental results show the effects of the oxidizer composition on the combustion process. Complete combustion can be attained under a variety of oxyfuel conditions, and the differences highlighted with O2/CO2 as an oxidizer compared with O2/N2 do not constitute showstoppers. MSW oxyfuel combustion hence offers a great potential for the combined (1) treatment of waste (contaminants’ destruction, volume, and weight reduction), (2) production of heat/power, and (3) CCS with negative CO2 emissions.",NO,NO,NO
Risk Identification and Safety Technology for Hydrogen Production from Natural Gas Reforming,https://doi.org/10.1002/cben.202300049,2024,article,ChemBioEng Reviews,"Lele Feng, Y. T. Gu, Jiabao Pang, Liangliang Jiang, Jie Liu, Hang Zhou, Biao Wang, Saeideh Babaee",https://doi.org/10.1002/cben.202300049,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cben.202300049,True,20,,,125,,https://openalex.org/W4391381424,OpenAlex,"Abstract The hydrogen production from natural gas has advantages of low investment, low carbon emission, and high hydrogen production rate. This paper briefly describes the technical overview of hydrogen production from natural gas reforming and identifies its risk factors. According to the dangerous characteristics of high reaction temperature, easy leakage of reaction medium, flammability, and explosion in the process, the intrinsic safety of the process is discussed in combination with relevant research and industrial experience. The safety requirements of key equipment and materials are introduced in detail, followed by the optimization methods of process safety that can be taken in the engineering process. Besides, the accident prevention measures for emergency shutdown and fire explosion are summarized. Finally, the future research demands are put forward from the perspective of research and development, which is instructive for the safe hydrogen production from natural gas in the future.",NO,NO,NO
Recent developments on the transformation of CO<sub>2</sub>utilising ligand cooperation and related strategies,https://doi.org/10.1039/d2dt01609e,2022,review,Dalton Transactions,"Ramaraj Ayyappan, Issam Abdalghani, Rosenildo Corrêa da Costa, Gareth R. Owen",https://doi.org/10.1039/d2dt01609e,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt01609e,True,29,https://pubmed.ncbi.nlm.nih.gov/35839074,,175,,https://openalex.org/W4285229956,OpenAlex,"A portfolio of value-added chemicals, fuels and building block compounds can be envisioned from CO<sub>2</sub> on an industrial scale. The high kinetic and thermodynamic stabilities of CO<sub>2</sub>, however, present a significant barrier to its utilisation as a C1 source. In this context, metal-ligand cooperation methodologies have emerged as one of the most dominant strategies for the transformation of the CO<sub>2</sub> molecule over the last decade or so. This review focuses on the advancements in CO<sub>2</sub> transformation using these cooperative methodologies. Different and well-studied ligand cooperation methodologies, such as dearomatisation-aromatisation type cooperation, bimetallic cooperation (M⋯M'; M' = main group or transition metal) and other related strategies are also discussed. Furthermore, the cooperative bond activations are subdivided based on the number of atoms connecting the reactive centre in the ligand framework (spacer/linker length) and the transition metal. Several similarities across these seemingly distinct cooperative methodologies are emphasised. Finally, this review brings out the challenges ahead in developing catalytic systems from these CO<sub>2</sub> transformations.",NO,NO,NO
CO2-Selective Capture from Light Hydrocarbon Mixtures by Metal-Organic Frameworks: A Review,https://doi.org/10.3390/cleantechnol5010001,2022,review,Clean Technologies,"Hengcong Huang, Luyao Wang, Xiaoyu Zhang, Hongshuo Zhao, Yifan Gu",https://doi.org/10.3390/cleantechnol5010001,https://www.mdpi.com/2571-8797/5/1/1/pdf?version=1672222190,True,17,,,91,,https://openalex.org/W4312041660,OpenAlex,"CO2 represents a typical impurity in light hydrocarbon feedstocks, which affects the quality of subsequent chemical products. Owing to their highly similar nature, industrial separation requires large amounts of energy. Adsorptive gas separation based on porous materials is considered an efficient alternative, as it can offer faster kinetics, higher selectivity, long-term stability and more energy-efficient regeneration. For the adsorption separation method, preferential CO2 capture from gas mixtures in one step is more energy-efficient for direct purification than light hydrocarbons, saving about 40% energy by eliminating energy-intensive post-regeneration processes such as countercurrent vacuum blowdown. Therefore, CO2-selective adsorbents are more sought-after than light hydrocarbon-selective adsorbents. Metal-organic frameworks (MOFs) have been demonstrated as outstanding physisorbents for CO2 capture due to their configurable channels for CO2 recognition, structural flexibility and large specific surface area. Many highly selective CO2 adsorption behaviors of MOFs have been reportedly achieved by precise modulation of pore size, pore chemistry or structural flexibility. In this review, we discuss the emerging development of MOFs for CO2-selective capture from different light hydrocarbon mixtures. The challenges of CO2 recognition and the strategies employed to achieve CO2 selectivity over light hydrocarbon mixtures by MOFs are summarized. In addition, the current challenges and prospects in the field of MOFs for CO2 capture are discussed and elaborated.",YES,NO,NO
Biocatalytic Membranes for Carbon Capture and Utilization,https://doi.org/10.3390/membranes13040367,2023,review,Membranes,"Jialong Shen, Sonja Salmon",https://doi.org/10.3390/membranes13040367,https://www.mdpi.com/2077-0375/13/4/367/pdf?version=1679659375,True,32,https://pubmed.ncbi.nlm.nih.gov/37103794,,154,,https://openalex.org/W4360856910,OpenAlex,"Innovative carbon capture technologies that capture CO<sub>2</sub> from large point sources and directly from air are urgently needed to combat the climate crisis. Likewise, corresponding technologies are needed to convert this captured CO<sub>2</sub> into valuable chemical feedstocks and products that replace current fossil-based materials to close the loop in creating viable pathways for a renewable economy. Biocatalytic membranes that combine high reaction rates and enzyme selectivity with modularity, scalability, and membrane compactness show promise for both CO<sub>2</sub> capture and utilization. This review presents a systematic examination of technologies under development for CO<sub>2</sub> capture and utilization that employ both enzymes and membranes. CO<sub>2</sub> capture membranes are categorized by their mode of action as CO<sub>2</sub> separation membranes, including mixed matrix membranes (MMM) and liquid membranes (LM), or as CO<sub>2</sub> gas-liquid membrane contactors (GLMC). Because they selectively catalyze molecular reactions involving CO<sub>2</sub>, the two main classes of enzymes used for enhancing membrane function are carbonic anhydrase (CA) and formate dehydrogenase (FDH). Small organic molecules designed to mimic CA enzyme active sites are also being developed. CO<sub>2</sub> conversion membranes are described according to membrane functionality, the location of enzymes relative to the membrane, which includes different immobilization strategies, and regeneration methods for cofactors. Parameters crucial for the performance of these hybrid systems are discussed with tabulated examples. Progress and challenges are discussed, and perspectives on future research directions are provided.",NO,NO,NO
Carbon Neutrality: A Review,https://doi.org/10.1115/1.4062545,2023,review,Journal of Computing and Information Science in Engineering,"Bin He, Xin Yuan, Shusheng Qian, Bing Li",https://doi.org/10.1115/1.4062545,https://asmedigitalcollection.asme.org/computingengineering/article-pdf/23/6/060809/7016245/jcise_23_6_060809.pdf,True,32,,,263,,https://openalex.org/W4376640762,OpenAlex,"Abstract The introduction of the idea of “carbon neutrality” gives the development of low carbon and decarbonization a defined path. Climate change is a significant worldwide concern. To offer a theoretical foundation for the implementation of carbon reduction, this research first analyzes the idea of carbon footprinting, accounting techniques, and supporting technologies. The next section examines carbon emission reduction technologies in terms of lowering emissions and raising carbon sequestration. Digital intelligence technologies like the Internet of Things, big data, and artificial intelligence will be crucial throughout the process of reducing carbon emissions. The implementation pathways for increasing carbon sequestration primarily include ecological and technological carbon sequestration. Nevertheless, proving carbon neutrality requires measuring and monitoring greenhouse gas emissions from several industries, which makes it a challenging undertaking. Intending to increase the effectiveness of carbon footprint measurement, this study created a web-based program for computing and analyzing the whole life cycle carbon footprint of items. The practical applications and difficulties of digital technologies, such as blockchain, the Internet of Things, and artificial intelligence in achieving a transition to carbon neutrality are also reviewed, and additional encouraging research ideas and recommendations are made to support the development of carbon neutrality.",YES,NO,NO
Current Research on Green Ammonia (NH3) as a Potential Vector Energy for Power Storage and Engine Fuels: A Review,https://doi.org/10.3390/en16145451,2023,review,Energies,"Rafael Estévez, Francisco J. López-Tenllado, Laura Aguado-Deblas, Felipa M. Bautista, Antonio A. Romero, Diego Luna",https://doi.org/10.3390/en16145451,https://www.mdpi.com/1996-1073/16/14/5451/pdf?version=1689668116,True,40,,,288,,https://openalex.org/W4384822289,OpenAlex,"Considering the renewable electricity production using sustainable technologies, such as solar photovoltaics or wind turbines, it is essential to have systems that allow for storing the energy produced during the periods of lower consumption as well as the energy transportation through the distribution network. Despite hydrogen being considered a good candidate, it presents several problems related to its extremely low density, which requires the use of very high pressures to store it. In addition, its energy density in volumetric terms is still clearly lower than that of most liquid fuels. These facts have led to the consideration of ammonia as an alternative compound for energy storage or as a carrier. In this sense, this review deals with the evaluation of using green ammonia for different energetic purposes, such as an energy carrier vector, an electricity generator and E-fuel. In addition, this study has addressed the latest studies that propose the use of nitrogen-derived compounds, i.e., urea, hydrazine, ammonium nitrate, etc., as alternative fuels. In this study, the possibility of using other nitrogen-derived compounds, i.e., an update of the ecosystem surrounding green ammonia, has been assessed, from production to consumption, including storage, transportation, etc. Additionally, the future challenges in achieving a technical and economically viable energy transition have been determined.",YES,NO,NO
Ion Exchange Membranes in Electrochemical CO2 Reduction Processes,https://doi.org/10.1007/s41918-023-00183-9,2023,article,Electrochemical Energy Reviews,"Faezeh Habibzadeh, Peter Mardle, Nana Zhao, Harry D. Riley, Danielle A. Salvatore, Curtis P. Berlinguette, Steven Holdcroft, Zhiqing Shi",https://doi.org/10.1007/s41918-023-00183-9,https://link.springer.com/content/pdf/10.1007/s41918-023-00183-9.pdf,True,90,,,272,,https://openalex.org/W4385367516,OpenAlex,"Abstract The low-temperature electrolysis of CO 2 in membrane-based flow reactors is a promising technology for converting captured CO 2 into valuable chemicals and fuels. In recent years, substantial improvements in reactor design have significantly improved the economic viability of this technology; thus, the field has experienced a rapid increase in research interest. Among the factors related to reactor design, the ion exchange membrane (IEM) plays a prominent role in the energetic efficiency of CO 2 conversion into useful products. Reactors utilizing cation exchange, anion exchange and bipolar membranes have all been developed, each providing unique benefits and challenges that must be overcome before large-scale commercialization is feasible. Therefore, to direct advances in IEM technology specific to electrochemical CO 2 reduction reactions (CO 2 RRs), this review serves to first provide polymer scientists with a general understanding of membrane-based CO 2 RR reactors and membrane-related shortcomings and to encourage systematic synthetic approaches to develop membranes that meet the specific requirements of CO 2 RRs. Second, this review provides researchers in the fields of electrocatalysis and CO 2 RRs with more detailed insight into the often-overlooked membrane roles and requirements; thus, new methodologies for membrane evaluation during CO 2 RR may be developed. By using CO 2 -to-CO/HCOO − methodologies as practical baseline systems, a clear conceptualization of the merits and challenges of different systems and reasonable objectives for future research and development are presented. Graphical Abstract",NO,NO,NO
Enhancement of the texture and microstructure of faba bean-based meat analogues with brewers' spent grain through enzymatic treatments,https://doi.org/10.1039/d4fb00045e,2024,article,Sustainable Food Technology,"Yue Fan, Shiyu Zheng, Pratheep K. Annamalai, Bhesh Bhandari, Sangeeta Prakash",https://doi.org/10.1039/d4fb00045e,https://pubs.rsc.org/en/content/articlepdf/2024/fb/d4fb00045e,True,17,,,54,,https://openalex.org/W4395111359,OpenAlex,This study uses a low-energy enzymatic treatment to produce plant-based meat from faba bean protein and brewers' spent grain.,NO,NO,NO
Life Cycle Assessment and Environmental Load Management in the Cement Industry,https://doi.org/10.3390/systems13070611,2025,article,Systems,"Qiang Su, Ruslan Latypov, Shuyi Chen, Lei Zhu, Lixin Liu, Xiaolu Guo, Chunxiang Qian",https://doi.org/10.3390/systems13070611,https://www.mdpi.com/2079-8954/13/7/611/pdf?version=1752982033,True,9,,,66,,https://openalex.org/W4412517494,OpenAlex,"The cement industry is a significant contributor to global environmental impacts, and Life Cycle Assessment (LCA) has emerged as a critical tool for evaluating and managing these burdens. This review uniquely synthesizes recent advancements in the LCA methodology and provides a detailed comparison of cement production impacts across major producing regions, notably highlighting China’s role as the largest global emitter. It covers the core LCA phases, including goal and scope definition, inventory analysis, impact assessment, and interpretation, and emphasizes the role of LCA in quantifying cradle-to-gate impacts (typically around 0.9–1.0 t CO2 per ton of cement), evaluating the emissions reductions provided by alternative cement types (such as ~30–45% lower emissions using limestone calcined clay cements), informing policy frameworks like emissions trading schemes, and guiding sustainability certifications. Strategies for environmental load reduction in cement manufacturing are quantitatively examined, including technological innovations (e.g., carbon capture technologies potentially cutting plant emissions by up to ~90%) and material substitutions. Persistent methodological challenges—such as data quality issues, scope limitations, and the limited real-world integration of LCA findings—are critically discussed. Finally, specific future research priorities are identified, including developing country-specific LCI databases, integrating techno-economic assessment into LCA frameworks, and creating user-friendly digital tools to enhance the practical implementation of LCA-driven strategies in the cement industry.",NO,NO,NO
Advanced Catalyst Design and Reactor Configuration Upgrade in Electrochemical Carbon Dioxide Conversion,https://doi.org/10.1002/adma.202303052,2023,review,Advanced Materials,"Zhitong Wang, Yansong Zhou, Peng Qiu, Chenfeng Xia, Wensheng Fang, Jian Jin, Lei Huang, Peilin Deng, Yaqiong Su, Rachel Crespo‐Otero, Xinlong Tian, Bo You, Wei Guo, Devis Di Tommaso, Yuanjie Pang, Shujiang Ding, Bao Yu Xia",https://doi.org/10.1002/adma.202303052,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202303052,True,80,https://pubmed.ncbi.nlm.nih.gov/37589167,,384,,https://openalex.org/W4385897366,OpenAlex,"Electrochemical carbon dioxide reduction reaction (CO<sub>2</sub> RR) driven by renewable energy shows great promise in mitigating and potentially reversing the devastating effects of anthropogenic climate change and environmental degradation. The simultaneous synthesis of energy-dense chemicals can meet global energy demand while decoupling emissions from economic growth. However, the development of CO<sub>2</sub> RR technology faces challenges in catalyst discovery and device optimization that hinder their industrial implementation. In this contribution, a comprehensive overview of the current state of CO<sub>2</sub> RR research is provided, starting with the background and motivation for this technology, followed by the fundamentals and evaluated metrics. Then the underlying design principles of electrocatalysts are discussed, emphasizing their structure-performance correlations and advanced electrochemical assembly cells that can increase CO<sub>2</sub> RR selectivity and throughput. Finally, the review looks to the future and identifies opportunities for innovation in mechanism discovery, material screening strategies, and device assemblies to move toward a carbon-neutral society.",NO,NO,NO
Microalgae contribution in enhancing the circular economy drive of biochemical conversion systems – A review,https://doi.org/10.1016/j.crcon.2023.10.003,2023,review,Carbon Resources Conversion,"Kelechi E. Anyaoha, Felix Krujatz, Isla Hodgkinson, Roman Maletz, Christina Dornack",https://doi.org/10.1016/j.crcon.2023.10.003,,True,21,,,163,,https://openalex.org/W4388002859,OpenAlex,"The global impact of greenhouse gas emissions requires concerted efforts to reduce emissions and energy use, and to increase carbon capture and sequestration. Promoting the circular economy in CO2 sequestration systems optimises resource use and reduces the emissions burden throughout the supply chain. Carbon capture from anaerobic digestion, composting and fermentation (particularly ethanol) processes offers great opportunities for climate change mitigation. The waste/by-products generated from these processes can limit the need to source nutrients from outside the system and increase the potential for circular economy. The integration of microalgae cultivation with each of anaerobic digestion, composting and ethanol fermentation processes provides a new model for climate change mitigation of biogenic CO2 and circular economy. While this model is limited by high energy consumption and nutrient demand, seasonal variability, operational efficiency and end-user requirements, further research and policy support will go a long way in realising the associated benefits, including in CO2 fixation, nutrient recovery, waste remediation and as an alternative source of animal feed.",YES,NO,NO
Prospects of low‐temperature solid sorbents in industrial CO₂ capture: A focus on biomass residues as precursor material,https://doi.org/10.1002/ghg.2210,2023,article,Greenhouse Gases Science and Technology,"Nausika Querejeta, M.V. Gil, F. Rubiera, C. Pevida",https://doi.org/10.1002/ghg.2210,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ghg.2210,True,14,,,291,,https://openalex.org/W4361000140,OpenAlex,"Abstract Adsorption using bio‐based adsorbents has been pointed out as an economical and environmentally benign technology for CO₂ gas separation and storage. A bio‐based adsorbent can be fabricated from low‐cost worldwide available biomass feedstock and bio‐wastes from different industries (e.g., dairy manure, forestry, agriculture). As a result, it is a carbon rich material of hydrophobic nature, activated to gain high porosity development, and requires mild regeneration conditions. However, large‐scale deployment of bio‐based adsorption processes remains challenging. Our group has been intensively developing biomass‐based adsorbents in conjunction with the design of tailored CO₂ adsorption‐based cyclic processes for the envisioned application. Herein, key concepts on adsorption technology, biomass waste management, and different activation techniques for biomass‐based adsorbent precursors are discussed. This review addresses the most relevant studies in the literature, from lab experimentation on a milligram scale (volumetric and gravimetric tests) to dynamic tests in bench or large‐scale cyclic adsorption processes (i.e., pressure swing adsorption, temperature swing adsorption, vacuum swing adsorption). Therefore, the main target is to give a holistic view of the industrial applications where CO₂ separations with these materials are more suitable. Finally, concluding remarks and future perspectives of bio‐based adsorbents in carbon capture are presented. © 2023 The Authors. Greenhouse Gases: Science and Technology published by Society of Chemical Industry and John Wiley &amp; Sons Ltd.",NO,NO,NO
Water-Soluble Type I Radical Photoinitiators Dedicated to Obtaining Microfabricated Hydrogels,https://doi.org/10.1021/acs.chemmater.4c00369,2024,article,Chemistry of Materials,"Wiktoria Tomal, Filip Petko, Mariusz Galek, Andrzej Świeży, Małgorzata Tyszka‐Czochara, Patrycja Środa, Krystian Mokrzyński, Joanna Ortyl",https://doi.org/10.1021/acs.chemmater.4c00369,https://pubs.acs.org/doi/pdf/10.1021/acs.chemmater.4c00369,True,20,,,71,,https://openalex.org/W4399783896,OpenAlex,"Herein, five previously unknown benzoin ketal-based derivatives are presented as water-soluble, type I photoinitiators of free-radical photopolymerization processes for biomedical applications. Excellent spectroscopic properties of these compounds in the longwave ultraviolet and visible range up to 500 nm, enhanced solubility in water, and low cytotoxicity have been successfully proved, marking a significant advance over commonly used photoinitiators for biomedical applications. The developed new benzoin derivatives have been found to be effective in photoinitiating the free-radical polymerization of acrylate monomers, including the formation of hydrogel materials in aqueous media. In addition, these compounds can be used in advanced applications, including manufacturing of a hydrogel extracellular matrix with complex geometries using VAT printing. The described research represents a significant advance in the development of water-soluble photoinitiators for biomedical applications.",NO,NO,NO
